316, DatasetRow(java.lang.String, java.lang.String, int, java.util.Hashtable, java.lang.String, java.util.Hashtable), 6.0, 314, 
266, Condition(java.lang.String, java.lang.String, int, int, java.lang.String, java.lang.NumberFormatException), 5.0, 265, 
425, runExperiment(boolean, java.lang.String, int, int, java.lang.String, it.unimib.disco.essere.core.InputParser, java.lang.String, java.lang.Exception), 5.0, 421, 
365, run(it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo, java.lang.Exception), 0.0, 364, 
302, getProjectsCreated(), 0.0, 295, 
244, main(String[]), 1.0, 243, 
230, main(String[]), 1.0, 226, 
324, updateArgs(java.lang.String, java.lang.String), 2.0, 320, 
307, genereateSQLite(java.lang.String, java.lang.String, java.lang.Exception, java.lang.String), 2.0, 305, 
280, DatabaseHandler(java.sql.Connection, java.lang.String, it.unimib.disco.essere.WekaNose.dfcm4j.WorkspaceHandler, java.sql.Statement, boolean, java.util.List, it.unimib.disco.essere.WekaNose.dfcm4j.Condition), 3.0, 279, 
