@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

dataset,3,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.600925,100,119.588587,2.0145,2.847997,-0.833497,1.00725,1.423998,-0.416749,-0,-0,-0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.005,0,0,0,0,0,12370,15667,8035,100,100,?,2,?,?,?
dataset,4,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,2,0,0,100,0,0,1,0.5,0.5,100,100,2,2,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.003,0,0.01,0,10,0,11953,15667,8035,100,100,?,1,?,?,?
dataset,4,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.503077,100,100.116055,2.0145,2.017922,-0.003422,1.00725,1.008961,-0.001711,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.005,0,0.01,0,10,0,11951,15667,8035,100,100,?,1,?,?,?
dataset,4,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.503077,100,100.116055,2.0145,2.017922,-0.003422,1.00725,1.008961,-0.001711,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.005,0,0,0,0,0,11953,15667,8035,100,100,?,1,?,?,?
dataset,4,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,0,2,0,0,100,0,-1,0.791667,0.792762,158.333333,157.765614,2.0145,4.584963,-2.570463,1.00725,2.292481,-1.285231,-1.336428,-0.668214,-134.615436,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0,0,0,0,12369,15667,8035,100,100,?,2,?,?,?
dataset,4,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.503077,100,100.116055,2.0145,2.017922,-0.003422,1.00725,1.008961,-0.001711,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.004,0,0,0,0,0,11953,15667,8035,100,100,?,1,?,?,?
dataset,4,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.600925,100,119.588587,2.0145,2.847997,-0.833497,1.00725,1.423998,-0.416749,-0,-0,-0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.004,0,0,0,0,0,12370,15667,8035,100,100,?,2,?,?,?
dataset,4,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.503077,100,100.116055,2.0145,2.017922,-0.003422,1.00725,1.008961,-0.001711,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.003,0,0,0,0,0,11952,15667,8035,100,100,?,1,?,?,?
dataset,4,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,1,1,0,50,50,0,0,0.5,0.503077,100,100.116055,2.0145,2.017922,-0.003422,1.00725,1.008961,-0.001711,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,11952,15667,8035,100,100,?,1,?,?,?
dataset,4,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171005.1328,18,2,0,2,0,0,100,0,-1,0.837662,0.837889,167.532468,166.746108,2.0145,5.266787,-3.252287,1.00725,2.633393,-1.626143,-1.502601,-0.7513,-151.353666,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.002,0,0,0,0,0,12370,15667,8035,100,100,?,2,?,?,?
