@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 10\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

dataset,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.583267,0.594741,116.653337,118.948191,2,2.642505,-0.642505,1,1.321253,-0.321253,-0.392261,-0.19613,-39.226059,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.012,0,0.01,0,10,0,107567,9933,4989,100,100,?,?,-1,?,?
dataset,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,2,0,0,100,0,0,1,0.45696,0.457397,91.391952,91.479321,2,1.763693,0.236307,1,0.881847,0.118153,0.236307,0.118153,23.630658,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.012,0,0.01,0.01,10,10,111935,9933,4989,100,100,?,?,-1,?,?
dataset,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.676305,0.678473,135.261092,135.694527,2,3.295594,-1.295594,1,1.647797,-0.647797,-0.862203,-0.431102,-86.22031,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.011,0,0.01,0,10,0,104439,9933,4989,100,100,?,?,-1,?,?
dataset,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.580339,0.581259,116.067731,116.251764,2,2.514188,-0.514188,1,1.257094,-0.257094,-0.425348,-0.212674,-42.534797,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.011,0,0.01,0,10,0,107606,9933,4989,100,100,?,?,-1,?,?
dataset,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.521842,0.549228,104.368454,109.845519,2,2.326963,-0.326963,1,1.163482,-0.163482,-0.093921,-0.04696,-9.392081,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.011,0,0.01,0,10,0,110711,9933,4989,100,100,?,?,-1,?,?
dataset,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.456252,0.461657,91.250492,92.331466,2,1.782396,0.217604,1,0.891198,0.108802,0.22172,0.11086,22.172013,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.012,0,0.02,0,20,0,109093,9933,4989,100,100,?,?,-1,?,?
dataset,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.548642,0.580734,109.728405,116.146723,2,2.577934,-0.577934,1,1.288967,-0.288967,-0.203634,-0.101817,-20.363385,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.011,0,0.01,0,10,0,106928,9933,4989,100,100,?,?,-1,?,?
dataset,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.524808,0.527372,104.961601,105.47434,2,2.164173,-0.164173,1,1.082087,-0.082087,-0.129778,-0.064889,-12.977751,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.008,0,0.01,0,10,0,113372,9933,4989,100,100,?,?,-1,?,?
dataset,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.54567,0.549029,109.13405,109.80574,2,2.302304,-0.302304,1,1.151152,-0.151152,-0.235571,-0.117786,-23.557103,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.009,0,0.02,0,20,0,109233,9933,4989,100,100,?,?,-1,?,?
dataset,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.610731,0.611187,122.146295,122.237397,2,2.727634,-0.727634,1,1.363817,-0.363817,-0.575066,-0.287533,-57.506577,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0.001,0,0,0,0,110450,9933,4989,100,100,?,?,-1,?,?
dataset,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.501359,0.504791,100.271753,100.958247,2,2.028031,-0.028031,1,1.014015,-0.014015,-0.007016,-0.003508,-0.701648,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.011,0,0.01,0,10,0,108789,9933,4989,100,100,?,?,-1,?,?
dataset,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.515014,0.522768,103.002883,104.553696,2,2.138194,-0.138194,1,1.069097,-0.069097,-0.07348,-0.03674,-7.348046,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.007,0,0,0,0,0,119431,9933,4989,100,100,?,?,-1,?,?
dataset,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,2,0,0,100,0,0,1,0.427144,0.432919,85.428835,86.583859,2,1.629515,0.370485,1,0.814758,0.185242,0.370485,0.185242,37.048494,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,102350,9933,4989,100,100,?,?,-1,?,?
dataset,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.512835,0.529053,102.567063,105.810632,2,2.181593,-0.181593,1,1.090796,-0.090796,-0.058795,-0.029397,-5.87947,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0.01,0,10,0,109165,9933,4989,100,100,?,?,-1,?,?
dataset,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.661593,0.667361,132.318657,133.472163,2,3.226283,-1.226283,1,1.613141,-0.613141,-0.782546,-0.391273,-78.254576,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0,0,0,0,108236,9933,4989,100,100,?,?,-1,?,?
dataset,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.573586,0.573587,114.717153,114.717476,2,2.45936,-0.45936,1,1.22968,-0.22968,-0.396154,-0.198077,-39.615414,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.005,0,0,0,0,0,114979,9933,4989,100,100,?,?,-1,?,?
dataset,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.664171,0.670906,132.834127,134.18115,2,3.268268,-1.268268,1,1.634134,-0.634134,-0.78954,-0.39477,-78.953976,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.005,0,0,0,0,0,109452,9933,4989,100,100,?,?,-1,?,?
dataset,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.446221,0.449456,89.244283,89.891123,2,1.71893,0.28107,1,0.859465,0.140535,0.28107,0.140535,28.106993,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.006,0,0.01,0,10,0,115592,9933,4989,100,100,?,?,-1,?,?
dataset,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.591139,0.592868,118.227851,118.573575,2,2.59841,-0.59841,1,1.299205,-0.299205,-0.474665,-0.237333,-47.46652,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,112252,9933,4989,100,100,?,?,-1,?,?
dataset,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.522977,0.525695,104.595381,105.138997,2,2.153924,-0.153924,1,1.076962,-0.076962,-0.119871,-0.059936,-11.987135,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0,0,0,0,114147,9933,4989,100,100,?,?,-1,?,?
dataset,7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.520989,0.52554,104.19786,105.108006,2,2.154,-0.154,1,1.077,-0.077,-0.106483,-0.053241,-10.648272,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0.01,0,10,0,112726,9933,4989,100,100,?,?,-1,?,?
dataset,7,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.655952,0.661683,131.19041,132.33665,2,3.173744,-1.173744,1,1.586872,-0.586872,-0.757779,-0.37889,-75.777925,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,108739,9933,4989,100,100,?,?,-1,?,?
dataset,7,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.504721,0.533369,100.944192,106.673776,2,2.213824,-0.213824,1,1.106912,-0.106912,-0.020257,-0.010129,-2.025731,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0.01,0,10,0,113690,9933,4989,100,100,?,?,-1,?,?
dataset,7,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.571614,0.589932,114.322766,117.986453,2,2.623825,-0.623825,1,1.311913,-0.311913,-0.321252,-0.160626,-32.125247,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0,0,0,0,103584,9933,4989,100,100,?,?,-1,?,?
dataset,7,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.534744,0.543173,106.948873,108.634522,2,2.269666,-0.269666,1,1.134833,-0.134833,-0.168592,-0.084296,-16.859159,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0,0,0,0,110649,9933,4989,100,100,?,?,-1,?,?
dataset,7,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.657752,0.670693,131.550303,134.138611,2,3.322766,-1.322766,1,1.661383,-0.661383,-0.732729,-0.366365,-73.272921,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,107544,9933,4989,100,100,?,?,-1,?,?
dataset,7,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.480643,0.485279,96.128531,97.055806,2,1.914555,0.085445,1,0.957278,0.042722,0.098559,0.04928,9.855915,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.005,0,0.01,0,10,0,114163,9933,4989,100,100,?,?,-1,?,?
dataset,7,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.512067,0.518368,102.413464,103.673663,2,2.110383,-0.110383,1,1.055191,-0.055191,-0.059982,-0.029991,-5.998154,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0,0,0,0,113217,9933,4989,100,100,?,?,-1,?,?
dataset,7,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.522695,0.523829,104.539053,104.765734,2,2.141566,-0.141566,1,1.070783,-0.070783,-0.122603,-0.061302,-12.26032,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0.01,0,10,0,109115,9933,4989,100,100,?,?,-1,?,?
dataset,8,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.560898,0.567002,112.179634,113.4004,2,2.4272,-0.4272,1,1.2136,-0.2136,-0.302515,-0.151258,-30.251548,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0.01,0,10,0,108750,9933,4989,100,100,?,?,-1,?,?
dataset,8,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.628872,0.650126,125.774305,130.025112,2,3.177197,-1.177197,1,1.588598,-0.588598,-0.566436,-0.283218,-56.643579,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0,0,0,0,107508,9933,4989,100,100,?,?,-1,?,?
dataset,8,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.51305,0.51305,102.609965,102.609994,2,2.076309,-0.076309,1,1.038154,-0.038154,-0.074341,-0.03717,-7.434087,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.01,0,0.01,0,10,0,113970,9933,4989,100,100,?,?,-1,?,?
dataset,8,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.596599,0.596604,119.31975,119.320885,2,2.619485,-0.619485,1,1.309743,-0.309743,-0.509638,-0.254819,-50.963826,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,114168,9933,4989,100,100,?,?,-1,?,?
dataset,8,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.547132,0.582259,109.426393,116.451786,2,2.595817,-0.595817,1,1.297909,-0.297909,-0.194801,-0.0974,-19.480099,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0.001,0,0,0,0,115025,9933,4989,100,100,?,?,-1,?,?
dataset,8,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.506582,0.551166,101.316495,110.233278,2,2.348851,-0.348851,1,1.174426,-0.174426,-0.026484,-0.013242,-2.648437,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0,0,0,0,107771,9933,4989,100,100,?,?,-1,?,?
dataset,8,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.469948,0.47282,93.989633,94.564039,2,1.84556,0.15444,1,0.92278,0.07722,0.157231,0.078616,15.723107,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.005,0.001,0,0,0,0,114195,9933,4989,100,100,?,?,-1,?,?
dataset,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.567105,0.567189,113.421034,113.437864,2,2.416558,-0.416558,1,1.208279,-0.208279,-0.362948,-0.181474,-36.294818,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,111010,9933,4989,100,100,?,?,-1,?,?
dataset,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.426811,0.438021,85.362205,87.604135,2,1.649045,0.350955,1,0.824523,0.175477,0.354645,0.177323,35.464516,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.005,0,0.01,0,10,0,108478,9933,4989,100,100,?,?,-1,?,?
dataset,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,2,0,0,100,0,0,1,0.456846,0.457397,91.369259,91.479305,2,1.763597,0.236403,1,0.881799,0.118201,0.236403,0.118201,23.640274,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,110790,9933,4989,100,100,?,?,-1,?,?
dataset,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.497753,0.510085,99.550644,102.017079,2,2.059958,-0.059958,1,1.029979,-0.029979,0.010602,0.005301,1.060185,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.005,0,0.01,0,10,0,107814,9933,4989,100,100,?,?,-1,?,?
dataset,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.538961,0.554059,107.792258,110.81178,2,2.350672,-0.350672,1,1.175336,-0.175336,-0.179109,-0.089555,-17.910902,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.006,0,0.01,0,10,0,103595,9933,4989,100,100,?,?,-1,?,?
dataset,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.52614,0.527001,105.227951,105.400161,2,2.160771,-0.160771,1,1.080385,-0.080385,-0.142393,-0.071197,-14.239338,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0,0,0,0,108902,9933,4989,100,100,?,?,-1,?,?
dataset,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.621596,0.62493,124.319206,124.985924,2,2.846489,-0.846489,1,1.423244,-0.423244,-0.612499,-0.306249,-61.249864,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.005,0,0,0,0,0,106925,9933,4989,100,100,?,?,-1,?,?
dataset,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,2,0,0,100,0,0,1,0.37441,0.378189,74.881906,75.637704,2,1.363942,0.636058,1,0.681971,0.318029,0.636058,0.318029,63.605846,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,112923,9933,4989,100,100,?,?,-1,?,?
dataset,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.586958,0.595314,117.391658,119.062829,2,2.637338,-0.637338,1,1.318669,-0.318669,-0.421579,-0.21079,-42.157925,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.005,0,0.01,0,10,0,113936,9933,4989,100,100,?,?,-1,?,?
dataset,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.587115,0.587116,117.423011,117.423262,2,2.552389,-0.552389,1,1.276195,-0.276195,-0.463424,-0.231712,-46.342415,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,113034,9933,4989,100,100,?,?,-1,?,?
dataset,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,2,0,0,100,0,0,1,0.36765,0.37228,73.529915,74.455902,2,1.334821,0.665179,1,0.667411,0.332589,0.665179,0.332589,66.517895,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,115038,9933,4989,100,100,?,?,-1,?,?
dataset,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,1,1,0,50,50,0,0,0.456472,0.458752,91.294383,91.750412,2,1.769374,0.230626,1,0.884687,0.115313,0.230652,0.115326,23.06525,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.006,0,0.01,0,10,0,112142,9933,4989,100,100,?,?,-1,?,?
dataset,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.588234,0.59347,117.646727,118.69402,2,2.613842,-0.613842,1,1.306921,-0.306921,-0.442889,-0.221444,-44.288877,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0.01,0,10,0,110017,9933,4989,100,100,?,?,-1,?,?
dataset,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1336,18,2,0,2,0,0,100,0,-1,0.592356,0.599237,118.47121,119.847484,2,2.662243,-0.662243,1,1.331121,-0.331121,-0.454959,-0.227479,-45.49587,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.006,0,0,0,0,0,111983,9933,4989,100,100,?,?,-1,?,?
