10, insertNodeInto(freemind.modes.MindMapNode, int, freemind.modes.MindMapNode), 3.0, 2, 
26, getChild(java.lang.Object, int), 2.0, 2, 
29, valueForPathChanged(javax.swing.tree.TreePath, java.lang.Object), 2.0, 2, 
30, getIndexOfChild(java.lang.Object, java.lang.Object), 2.0, 2, 
34, insertNodeInto(freemind.modes.MindMapNode, freemind.modes.MindMapNode), 2.0, 2, 
57, getResourceString(java.lang.String, java.lang.String), 2.0, 45, 
64, getIntProperty(java.lang.String, int), 2.0, 45, 
67, setProperty(java.lang.String, java.lang.String), 2.0, 45, 
83, setDefaultProperty(java.lang.String, java.lang.String), 2.0, 45, 
93, getProperties(freemind.controller.actions.generated.instance.Plugin, java.lang.String, java.lang.String, java.net.URL, java.util.Properties, java.util.Iterator, freemind.controller.actions.generated.instance.PluginProperty, java.lang.Object, java.util.Iterator, java.lang.Object, org.jibx.runtime.IUnmarshallingContext, java.io.InputStream, freemind.controller.actions.generated.instance.PluginAction), 2.0, 86, 
94, doExportWithExportPlugin(java.lang.String, java.util.Properties, java.lang.String, tests.freemind.MindMapControllerMock, java.io.File, java.io.InputStream, java.io.ByteArrayOutputStream, accessories.plugins.ExportWithXSLT), 3.0, 86, 
95, doExportWithOooPlugin(java.lang.String, java.lang.String, java.util.Properties, java.io.ByteArrayOutputStream, boolean, accessories.plugins.ExportToOoWriter, java.io.File, java.io.InputStream), 3.0, 86, 
122, setScript(int, plugins.script.ScriptEditorPanel.ScriptHolder), 2.0, 119, 
123, executeScript(java.lang.Object, groovy.lang.Binding, int, java.io.PrintStream, plugins.script.ScriptingEngine.ErrorHandler, java.io.PrintStream, groovy.lang.GroovyShell, java.lang.String), 3.0, 119, 
124, storeDialogPositions(freemind.controller.actions.generated.instance.ScriptEditorWindowConfigurationStorage, plugins.script.ScriptEditorPanel, java.lang.String), 3.0, 119, 
125, decorateDialog(plugins.script.ScriptEditorPanel, java.lang.String, freemind.controller.actions.generated.instance.ScriptEditorWindowConfigurationStorage), 2.0, 119, 
166, MindMapControllerMock(tests.freemind.FreeMindMainMock, java.lang.String), 2.0, 165, 
168, close(boolean, freemind.controller.MapModuleManager), 2.0, 165, 
169, createNodeTreeFromXml(java.util.HashMap, java.io.Reader), 2.0, 165, 
205, copy(freemind.modes.MindMapNode, boolean), 2.0, 165, 
209, copy(java.util.List, boolean), 2.0, 165, 
221, setFolded(freemind.modes.MindMapNode, boolean), 2.0, 165, 
259, Registration(freemind.modes.MindMap, freemind.modes.ModeController), 2.0, 258, 
262, isEnabled(boolean, boolean, javax.swing.Action, javax.swing.JMenuItem, java.lang.String, freemind.modes.mindmapmode.EncryptedMindMapNode), 2.0, 258, 
264, createNode(freemind.modes.MindMap, java.lang.Object, freemind.modes.mindmapmode.EncryptedMindMapNode), 2.0, 263, 
277, Registration(freemind.modes.ModeController, freemind.modes.MindMap), 2.0, 276, 
281, propertyChanged(java.lang.String, java.lang.String, java.lang.String), 3.0, 280, 
287, StylePatternProperty(freemind.modes.mindmapmode.MindMapController, java.lang.String, freemind.common.TextTranslator, java.lang.String), 4.0, 286, 
292, layout(freemind.common.TextTranslator, com.jgoodies.forms.builder.DefaultFormBuilder, javax.swing.JLabel), 2.0, 286, 
297, StylePatternListProperty(freemind.common.TextTranslator, java.lang.String, freemind.modes.mindmapmode.MindMapController, java.lang.String), 4.0, 296, 
302, layout(com.jgoodies.forms.builder.DefaultFormBuilder, freemind.common.TextTranslator, javax.swing.JLabel), 2.0, 296, 
315, exportToImage(java.io.File, java.awt.image.BufferedImage, java.lang.String, java.lang.String, java.io.FileOutputStream, java.io.IOException), 3.0, 312, 
316, transForm(java.io.File, java.io.InputStream, java.lang.String, javax.xml.transform.Source, javax.xml.transform.Source, javax.xml.transform.TransformerFactory, javax.xml.transform.Transformer, javax.xml.transform.Result, java.lang.Exception), 4.0, 312, 
321, compare(java.lang.Object, java.lang.Object, freemind.modes.MindMapNode, java.lang.String, freemind.modes.MindMapNode, java.lang.String), 2.0, 320, 
324, NodeNoteRegistration(freemind.modes.MindMap, freemind.modes.ModeController), 2.0, 323, 
330, setStateIcon(boolean, boolean, freemind.modes.MindMapNode), 2.0, 323, 
333, changeNoteText(java.lang.String, freemind.modes.MindMapNode), 2.0, 323, 
338, isSelected(javax.swing.JMenuItem, javax.swing.Action), 2.0, 323, 
346, processKeyBinding(boolean, javax.swing.KeyStroke, java.awt.event.KeyEvent, int), 4.0, 344, 
362, onPostDeleteNode(freemind.modes.MindMapNode, freemind.modes.MindMapNode), 2.0, 354, 
373, applyXsltFile(java.io.StringReader, java.io.InputStream, javax.xml.transform.Result, java.lang.String, java.io.StringWriter, java.net.URL, javax.xml.transform.TransformerFactory, javax.xml.transform.Source, javax.xml.transform.Transformer, java.lang.Exception), 3.0, 369, 
374, exportToOoWriter(boolean, java.lang.String, java.io.File, java.util.zip.ZipOutputStream, String[], java.io.StringWriter, java.lang.String, java.util.zip.ZipEntry, javax.xml.transform.Result, java.util.StringTokenizer), 3.0, 369, 
375, copyFromResource(java.lang.String, java.io.OutputStream, java.io.InputStream, java.net.URL, java.lang.Exception), 2.0, 369, 
382, moveToNewParent(freemind.modes.MindMapNode, java.util.List, freemind.modes.MindMapNode, freemind.modes.MindMapNode, freemind.modes.MindMapNode, int), 3.0, 379, 
383, moveToOtherNode(freemind.modes.MindMapNode, freemind.modes.MindMapNode, freemind.modes.MindMapNode, java.util.List, java.util.Iterator, java.awt.datatransfer.Transferable, freemind.modes.MindMapNode), 4.0, 379, 
398, select(java.util.List, java.lang.String, java.util.Iterator, java.lang.String, freemind.modes.MindMapNode, java.util.List), 2.0, 395, 
411, Registration(freemind.modes.MindMap, freemind.modes.ModeController), 2.0, 410, 
412, isEnabled(boolean, javax.swing.Action, javax.swing.JMenuItem, java.util.Iterator, freemind.modes.MindMapNode), 2.0, 410, 
428, FormularEntity(java.lang.String, java.lang.String, java.lang.String, java.lang.String), 4.0, 423, 
429, addToPanel(java.awt.GridBagConstraints, int, javax.swing.JPanel, java.awt.GridBagLayout, javax.swing.JLabel), 3.0, 423, 
436, addToPanel(java.awt.GridBagConstraints, int, java.awt.GridBagLayout, javax.swing.JPanel, javax.swing.JTextField), 3.0, 435, 
441, shift(int, int, int, int), 4.0, 438, 
451, addToPanel(java.awt.GridBagConstraints, int, java.awt.GridBagLayout, javax.swing.JPanel, javax.swing.JCheckBox), 3.0, 449, 
465, addToPanel(java.lang.String, int, int, java.awt.GridBagConstraints, int, java.awt.GridBagLayout, javax.swing.JPanel, javax.swing.JComboBox), 3.0, 464, 
483, copyFilesFromResourcesToDirectory(java.lang.String, java.lang.String, java.lang.String, java.lang.String, java.util.StringTokenizer), 3.0, 474, 
485, transformMapWithXslt(java.io.StringReader, java.io.File, java.lang.String, java.lang.String, java.io.StringWriter, java.net.URL, java.io.InputStream), 3.0, 474, 
489, transform(java.io.InputStream, java.io.File, javax.xml.transform.Source, java.lang.String, javax.xml.transform.TransformerFactory, javax.xml.transform.Transformer, javax.xml.transform.Result, javax.xml.transform.Source, java.lang.Exception), 4.0, 474, 
492, accept(java.io.File, java.lang.String), 2.0, 491, 
505, setFolded(boolean, freemind.modes.MindMapNode), 2.0, 497, 
506, unfoldStageN(freemind.modes.MindMapNode, int, java.util.Iterator, int), 2.0, 497, 
507, foldStageN(int, freemind.modes.MindMapNode, java.util.Iterator, int), 2.0, 497, 
512, Registration(freemind.modes.MindMap, freemind.modes.ModeController), 2.0, 511, 
521, NodeHolder(freemind.modes.MindMapNode, freemind.modes.mindmapmode.MindMapController, freemind.view.MapModule), 2.0, 520, 
525, isIdentical(freemind.modes.MindMapNode, freemind.modes.mindmapmode.MindMapController, java.lang.String, freemind.view.MapModule), 2.0, 520, 
528, Registration(freemind.modes.MindMap, freemind.modes.ModeController), 2.0, 527, 
